PRIMARY_FACILITY_ID,FACILITY_NAME,PERMIT_NO,CLIENT_ID,CLIENT_NAME,MUNICIPALITY,COUNTY,REGION,PERMIT_TYPE,FEE_CATEGORY,LATEST_PERMIT_ISSUE_DATE,AVAILABLE_LAND,TOTAL_AEUS,LOCATION_ADDRESS,LOCATION_ADDRESS_CITY_STATE_ZIP,ANIMAL_TYPES
769135,ANDREW A REIFF SWINE FARM,PA0232475,317801,REIFF ANDREW A,West Buffalo Twp,Union,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,04/22/2015,43,729.08,8245 BUFFALO RD,"MIFFLINBURG, PA 17844-7856",Swine - Grow finish - 155 lbs (45-265)
778418,SMILING PORKER FARMS SOW OPR,PA0232556,216104,COUNTRY VIEW FAMILY FARMS LLC,Pine Twp,Lycoming,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,03/03/2015,1,3247.90,676 GRANGER LN,"MORRIS, PA 16938-9370",Swine - Grow finish - 155 lbs (45-265)
778418,SMILING PORKER FARMS SOW OPR,PA0232556,216104,COUNTRY VIEW FAMILY FARMS LLC,Pine Twp,Lycoming,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,03/03/2015,1,3247.90,676 GRANGER LN,"MORRIS, PA 16938-9370",Swine - Gestating Sow - 400 lbs
778418,SMILING PORKER FARMS SOW OPR,PA0232556,216104,COUNTRY VIEW FAMILY FARMS LLC,Pine Twp,Lycoming,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,03/03/2015,1,3247.90,676 GRANGER LN,"MORRIS, PA 16938-9370",Swine - Sow and litter - 470 lbs
778418,SMILING PORKER FARMS SOW OPR,PA0232556,216104,COUNTRY VIEW FAMILY FARMS LLC,Pine Twp,Lycoming,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,03/03/2015,1,3247.90,676 GRANGER LN,"MORRIS, PA 16938-9370",Swine - Boar - 450 lbs
794176,MARTIN SWINE FINISHING BARN,PA0232696,215959,MARTIN NOAH N,Cogan House Twp,Lycoming,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,04/04/2016,585.40,764.82,1821 STATE ROUTE 184,"TROUT RUN, PA 17771-8634",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
794176,MARTIN SWINE FINISHING BARN,PA0232696,215959,MARTIN NOAH N,Cogan House Twp,Lycoming,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,04/04/2016,585.40,764.82,1821 STATE ROUTE 184,"TROUT RUN, PA 17771-8634",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
794176,MARTIN SWINE FINISHING BARN,PA0232696,215959,MARTIN NOAH N,Cogan House Twp,Lycoming,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,04/04/2016,585.40,764.82,1821 STATE ROUTE 184,"TROUT RUN, PA 17771-8634",Swine - Grow finish - 155 lbs (45-265)
794176,MARTIN SWINE FINISHING BARN,PA0232696,215959,MARTIN NOAH N,Cogan House Twp,Lycoming,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,04/04/2016,585.40,764.82,1821 STATE ROUTE 184,"TROUT RUN, PA 17771-8634",Miniature Horses & Miniature Donkeys - Mature - 200 lbs
809969,MAHOSKY FARMS LLC,PA0232769,327900,MAHOSKY FARMS LLC,Union Twp,Tioga,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,12/06/2016,744,713.42,13295 ROUTE 414,"CANTON, PA 17724-8902",Swine - Grow finish - 155 lbs (45-265)
810063,ROARING CREEK EGG FARMS LLC,PA0232777,328030,ROARING CREEK EGG FARMS LLC,Cleveland Twp,Columbia,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,11/28/2016,0,1833.33,190 TYSON SCHOOL RD,"CATAWISSA, PA 17820-8212",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
812349,BOOPS FAMILY HOG FARM,PA0232858,330490,BOOPS FAMILY HOG FARM LLC,Lewis Twp,Union,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,04/11/2017,391.40,1365.70,1555 SWENGLE RD,"MIFFLINBURG, PA 17844-8149",Swine - Grow finish - 155 lbs (45-265)
812349,BOOPS FAMILY HOG FARM,PA0232858,330490,BOOPS FAMILY HOG FARM LLC,Lewis Twp,Union,NCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",CAFO Individual Permit,04/11/2017,391.40,1365.70,1555 SWENGLE RD,"MIFFLINBURG, PA 17844-8149",Swine - Grow finish - 155 lbs (45-265)
705178,CLEVELAND PORK CAFO,PA0233544,262621,KNOEBEL JOEL D,Cleveland Twp,Columbia,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,03/05/2014,1,660.27,162 CENTER SCHOOL RD,"ELYSBURG, PA 17824-9142",Swine - Wean to finish - 140 lbs (15-265)
722356,JAMES BAGLEY CAFO,PA0233579,331516,BAGLEY JAMES W,Fox Twp,Sullivan,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,09/06/2019,1,660.71,266 PIATT RD,"SHUNK, PA 17768-9157",Swine - Grow finish - 155 lbs (45-265)
722356,JAMES BAGLEY CAFO,PA0233579,331516,BAGLEY JAMES W,Fox Twp,Sullivan,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,09/06/2019,1,660.71,266 PIATT RD,"SHUNK, PA 17768-9157","Poultry - Chickens - Layer, brown egg (20-65 wks) - 3.8 lbs (3.3-4.3)"
722356,JAMES BAGLEY CAFO,PA0233579,331516,BAGLEY JAMES W,Fox Twp,Sullivan,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,09/06/2019,1,660.71,266 PIATT RD,"SHUNK, PA 17768-9157",Poultry - Turkey - Tom (0-18 wks) - 20.0 lbs (0.12-40)
722356,JAMES BAGLEY CAFO,PA0233579,331516,BAGLEY JAMES W,Fox Twp,Sullivan,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,09/06/2019,1,660.71,266 PIATT RD,"SHUNK, PA 17768-9157","Sheep, smaller breed - Ewe - 150 lbs"
725126,REMLEY SWINE FARM,PA0233846,273470,REMLEY DREW E,Liberty Twp,Tioga,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/03/2017,424.70,1737.42,1170 SALT SPRING RD,"ROARING BRANCH, PA 17765-8824",Beef - Calf (0-8 mos) - 300 lbs (100-500)
725126,REMLEY SWINE FARM,PA0233846,273470,REMLEY DREW E,Liberty Twp,Tioga,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/03/2017,424.70,1737.42,1170 SALT SPRING RD,"ROARING BRANCH, PA 17765-8824",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
725126,REMLEY SWINE FARM,PA0233846,273470,REMLEY DREW E,Liberty Twp,Tioga,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/03/2017,424.70,1737.42,1170 SALT SPRING RD,"ROARING BRANCH, PA 17765-8824",Beef - Cow - 1400 lbs
725126,REMLEY SWINE FARM,PA0233846,273470,REMLEY DREW E,Liberty Twp,Tioga,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/03/2017,424.70,1737.42,1170 SALT SPRING RD,"ROARING BRANCH, PA 17765-8824",Swine - Nursery Pig - 30 lbs (15-45)
725126,REMLEY SWINE FARM,PA0233846,273470,REMLEY DREW E,Liberty Twp,Tioga,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/03/2017,424.70,1737.42,1170 SALT SPRING RD,"ROARING BRANCH, PA 17765-8824",Swine - Grow finish - 155 lbs (45-265)
728957,TROESTER DAIRY FARM CAFO,PA0233889,278182,TROESTER DAIRY,Buffalo Twp,Union,NCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",CAFO Individual Permit,07/19/2016,998.90,2146.50,175 CANNON RD,"MIFFLINBURG, PA 17844-7714",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
728957,TROESTER DAIRY FARM CAFO,PA0233889,278182,TROESTER DAIRY,Buffalo Twp,Union,NCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",CAFO Individual Permit,07/19/2016,998.90,2146.50,175 CANNON RD,"MIFFLINBURG, PA 17844-7714",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
728957,TROESTER DAIRY FARM CAFO,PA0233889,278182,TROESTER DAIRY,Buffalo Twp,Union,NCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",CAFO Individual Permit,07/19/2016,998.90,2146.50,175 CANNON RD,"MIFFLINBURG, PA 17844-7714",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
728957,TROESTER DAIRY FARM CAFO,PA0233889,278182,TROESTER DAIRY,Buffalo Twp,Union,NCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",CAFO Individual Permit,07/19/2016,998.90,2146.50,175 CANNON RD,"MIFFLINBURG, PA 17844-7714",Dairy - Holstein/Brown Swiss - Bull - 1500 lbs
755160,HOFFMAN FAMILY FARM LLC,PA0233943,315873,HOFFMAN FAMILY FARM LLC,Hebron Twp,Potter,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/15/2017,926,1726.27,243 HEALY RD,"SHINGLEHOUSE, PA 16748-8537",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
755160,HOFFMAN FAMILY FARM LLC,PA0233943,315873,HOFFMAN FAMILY FARM LLC,Hebron Twp,Potter,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/15/2017,926,1726.27,243 HEALY RD,"SHINGLEHOUSE, PA 16748-8537",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
755160,HOFFMAN FAMILY FARM LLC,PA0233943,315873,HOFFMAN FAMILY FARM LLC,Hebron Twp,Potter,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/15/2017,926,1726.27,243 HEALY RD,"SHINGLEHOUSE, PA 16748-8537",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
749633,SHOWERS FARM FINISHER,PA0234052,287309,SHOWERS JAMES W,White Deer Twp,Union,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,01/30/2017,77.70,384.34,767 GRAY HILL RD,"NEW COLUMBIA, PA 17856-9407",Beef - Calf (0-8 mos) - 300 lbs (100-500)
749633,SHOWERS FARM FINISHER,PA0234052,287309,SHOWERS JAMES W,White Deer Twp,Union,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,01/30/2017,77.70,384.34,767 GRAY HILL RD,"NEW COLUMBIA, PA 17856-9407",Beef - Cow - 1400 lbs
749633,SHOWERS FARM FINISHER,PA0234052,287309,SHOWERS JAMES W,White Deer Twp,Union,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,01/30/2017,77.70,384.34,767 GRAY HILL RD,"NEW COLUMBIA, PA 17856-9407",Swine - Grow finish - 155 lbs (45-265)
743373,COURTER FINISHER FARM,PA0234087,288501,COURTER PHILIP,Porter Twp,Clinton,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/08/2018,194.70,1070.86,6527 JACKSONVILLE RD,"MILL HALL, PA 17751-8876",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
743373,COURTER FINISHER FARM,PA0234087,288501,COURTER PHILIP,Porter Twp,Clinton,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/08/2018,194.70,1070.86,6527 JACKSONVILLE RD,"MILL HALL, PA 17751-8876",Beef - Calf (0-8 mos) - 300 lbs (100-500)
743373,COURTER FINISHER FARM,PA0234087,288501,COURTER PHILIP,Porter Twp,Clinton,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/08/2018,194.70,1070.86,6527 JACKSONVILLE RD,"MILL HALL, PA 17751-8876",Beef - Cow - 1400 lbs
743373,COURTER FINISHER FARM,PA0234087,288501,COURTER PHILIP,Porter Twp,Clinton,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/08/2018,194.70,1070.86,6527 JACKSONVILLE RD,"MILL HALL, PA 17751-8876",Swine - Grow finish - 155 lbs (45-265)
743373,COURTER FINISHER FARM,PA0234087,288501,COURTER PHILIP,Porter Twp,Clinton,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/08/2018,194.70,1070.86,6527 JACKSONVILLE RD,"MILL HALL, PA 17751-8876","Poultry - Chickens - Layer, brown egg (20-105 wks) - 4.00 lbs (3.3-4.7)"
743373,COURTER FINISHER FARM,PA0234087,288501,COURTER PHILIP,Porter Twp,Clinton,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/08/2018,194.70,1070.86,6527 JACKSONVILLE RD,"MILL HALL, PA 17751-8876","Goats, meat - Kid (0-1 yr) - 65 lbs (5-125)"
743373,COURTER FINISHER FARM,PA0234087,288501,COURTER PHILIP,Porter Twp,Clinton,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/08/2018,194.70,1070.86,6527 JACKSONVILLE RD,"MILL HALL, PA 17751-8876","Goats, meat - Doe - 150 lbs "
709405,BORTNICK DAIRY FARM,PA0240168,262927,BORTNICK DAIRY LLC,Beaver Twp,Crawford,NWRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/22/2013,2482,2605,21820 PALMER RD,"CONNEAUTVILLE, PA 16406-4746",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
709405,BORTNICK DAIRY FARM,PA0240168,262927,BORTNICK DAIRY LLC,Beaver Twp,Crawford,NWRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/22/2013,2482,2605,21820 PALMER RD,"CONNEAUTVILLE, PA 16406-4746",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
709405,BORTNICK DAIRY FARM,PA0240168,262927,BORTNICK DAIRY LLC,Beaver Twp,Crawford,NWRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/22/2013,2482,2605,21820 PALMER RD,"CONNEAUTVILLE, PA 16406-4746",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
572578,WALMOORE HOLSTEINS CAFO FAC,PA0244597,156308,WALMOORE HOLSTEINS INC,Londonderry Twp,Chester,SERO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,07/11/2018,1695.80,1607.99,2196 GAP NEWPORT PIKE,"COCHRANVILLE, PA 19330-9471",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
572578,WALMOORE HOLSTEINS CAFO FAC,PA0244597,156308,WALMOORE HOLSTEINS INC,Londonderry Twp,Chester,SERO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,07/11/2018,1695.80,1607.99,2196 GAP NEWPORT PIKE,"COCHRANVILLE, PA 19330-9471",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
572578,WALMOORE HOLSTEINS CAFO FAC,PA0244597,156308,WALMOORE HOLSTEINS INC,Londonderry Twp,Chester,SERO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,07/11/2018,1695.80,1607.99,2196 GAP NEWPORT PIKE,"COCHRANVILLE, PA 19330-9471",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
574334,WILLOW BROOK FARM,PA0246441,160377,DEER STONE AG,Granville Twp,Mifflin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/19/2015,24.60,720.52,10049 FERGUSON VALLEY RD,"LEWISTOWN, PA 17044-8601",Beef - Calf (0-8 mos) - 300 lbs (100-500)
574334,WILLOW BROOK FARM,PA0246441,160377,DEER STONE AG,Granville Twp,Mifflin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/19/2015,24.60,720.52,10049 FERGUSON VALLEY RD,"LEWISTOWN, PA 17044-8601",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
574334,WILLOW BROOK FARM,PA0246441,160377,DEER STONE AG,Granville Twp,Mifflin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/19/2015,24.60,720.52,10049 FERGUSON VALLEY RD,"LEWISTOWN, PA 17044-8601",Beef - Cow - 1400 lbs
574334,WILLOW BROOK FARM,PA0246441,160377,DEER STONE AG,Granville Twp,Mifflin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/19/2015,24.60,720.52,10049 FERGUSON VALLEY RD,"LEWISTOWN, PA 17044-8601",Swine - Nursery Pig - 30 lbs (15-45)
574334,WILLOW BROOK FARM,PA0246441,160377,DEER STONE AG,Granville Twp,Mifflin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/19/2015,24.60,720.52,10049 FERGUSON VALLEY RD,"LEWISTOWN, PA 17044-8601",Swine - Gestating Sow - 400 lbs
574334,WILLOW BROOK FARM,PA0246441,160377,DEER STONE AG,Granville Twp,Mifflin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/19/2015,24.60,720.52,10049 FERGUSON VALLEY RD,"LEWISTOWN, PA 17044-8601",Swine - Sow and litter - 470 lbs
574334,WILLOW BROOK FARM,PA0246441,160377,DEER STONE AG,Granville Twp,Mifflin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/19/2015,24.60,720.52,10049 FERGUSON VALLEY RD,"LEWISTOWN, PA 17044-8601",Swine - Boar - 450 lbs
627323,BEAVER RIDGE FARM CAFO,PA0246468,160587,GUTSHALL VIRGIL JR,Jackson Twp,Perry,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,10/20/2014,209.20,437.78,1400 FOWLER HOLLOW RD,"BLAIN, PA 17006-6260",Swine - Grow finish - 155 lbs (45-265)
627323,BEAVER RIDGE FARM CAFO,PA0246468,160587,GUTSHALL VIRGIL JR,Jackson Twp,Perry,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,10/20/2014,209.20,437.78,1400 FOWLER HOLLOW RD,"BLAIN, PA 17006-6260",Light Horses & Mules - Mature - 1100 lbs
572330,LAZY HOG FARM CAFO,PA0246603,161451,HOFFMAN CHRIS,Fayette Twp,Juniata,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,03/18/2019,1,839.40,4390 MOUNTAIN RD,"MCALISTERVILLE, PA 17049",Swine - Nursery Pig - 30 lbs (15-45)
572330,LAZY HOG FARM CAFO,PA0246603,161451,HOFFMAN CHRIS,Fayette Twp,Juniata,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,03/18/2019,1,839.40,4390 MOUNTAIN RD,"MCALISTERVILLE, PA 17049",Swine - Grow finish - 155 lbs (45-265)
572330,LAZY HOG FARM CAFO,PA0246603,161451,HOFFMAN CHRIS,Fayette Twp,Juniata,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,03/18/2019,1,839.40,4390 MOUNTAIN RD,"MCALISTERVILLE, PA 17049",Swine - Gestating Sow - 400 lbs
572330,LAZY HOG FARM CAFO,PA0246603,161451,HOFFMAN CHRIS,Fayette Twp,Juniata,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,03/18/2019,1,839.40,4390 MOUNTAIN RD,"MCALISTERVILLE, PA 17049",Swine - Sow and litter - 470 lbs
572330,LAZY HOG FARM CAFO,PA0246603,161451,HOFFMAN CHRIS,Fayette Twp,Juniata,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,03/18/2019,1,839.40,4390 MOUNTAIN RD,"MCALISTERVILLE, PA 17049",Swine - Boar - 450 lbs
638414,HURST FARM CAFO,PA0246808,163185,HURST CLAIR,Little Britain Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,07/22/2015,101.40,504.22,788 KING PEN RD,"KIRKWOOD, PA 17536-9759",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
638414,HURST FARM CAFO,PA0246808,163185,HURST CLAIR,Little Britain Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,07/22/2015,101.40,504.22,788 KING PEN RD,"KIRKWOOD, PA 17536-9759",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
638414,HURST FARM CAFO,PA0246808,163185,HURST CLAIR,Little Britain Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,07/22/2015,101.40,504.22,788 KING PEN RD,"KIRKWOOD, PA 17536-9759",Swine - Wean to finish - 140 lbs (15-265)
629925,HICKORY LANE CAFO,PA0246859,170243,AMOS L HOOVER,Jackson Twp,Perry,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,02/27/2013,411,1328.20,230 CLARKS RUN RD,"BLAIN, PA 17006",Swine - Wean to finish - 140 lbs (15-265)
629925,HICKORY LANE CAFO,PA0246859,170243,AMOS L HOOVER,Jackson Twp,Perry,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,02/27/2013,411,1328.20,230 CLARKS RUN RD,"BLAIN, PA 17006",Swine - Gestating Sow - 400 lbs
629925,HICKORY LANE CAFO,PA0246859,170243,AMOS L HOOVER,Jackson Twp,Perry,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,02/27/2013,411,1328.20,230 CLARKS RUN RD,"BLAIN, PA 17006",Swine - Sow and litter - 470 lbs
629925,HICKORY LANE CAFO,PA0246859,170243,AMOS L HOOVER,Jackson Twp,Perry,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,02/27/2013,411,1328.20,230 CLARKS RUN RD,"BLAIN, PA 17006",Swine - Boar - 450 lbs
642779,ECKMAN FARM CAFO,PA0246948,263170,ECKMAN BRIAN D & ECKMAN DONALD M,Fulton Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,07/29/2014,71.90,678.25,357 BLACK BARREN RD,"PEACH BOTTOM, PA 17563-9798",Swine - Grow finish - 155 lbs (45-265)
642779,ECKMAN FARM CAFO,PA0246948,263170,ECKMAN BRIAN D & ECKMAN DONALD M,Fulton Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,07/29/2014,71.90,678.25,357 BLACK BARREN RD,"PEACH BOTTOM, PA 17563-9798","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
650625,KEN MARTIN FARM CAFO,PA0246964,202545,MARTIN KENNETH R,East Drumore Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,06/24/2015,249,1678.05,1397 ROBERT FULTON HWY,"QUARRYVILLE, PA 17566-9630",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
650625,KEN MARTIN FARM CAFO,PA0246964,202545,MARTIN KENNETH R,East Drumore Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,06/24/2015,249,1678.05,1397 ROBERT FULTON HWY,"QUARRYVILLE, PA 17566-9630",Swine - Wean to finish - 140 lbs (15-265)
650625,KEN MARTIN FARM CAFO,PA0246964,202545,MARTIN KENNETH R,East Drumore Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,06/24/2015,249,1678.05,1397 ROBERT FULTON HWY,"QUARRYVILLE, PA 17566-9630",Poultry - Chickens - Pullet (0-18 wks) - 1.42 lbs (0.08-2.75)
643632,KEYSTONE DAIRY VENTURES,PA0247031,264830,KEYSTONE DAIRY VENTURES LLC,Little Britain Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,10/07/2013,659.70,1727.36,324 BALANCE MEETING RD,"PEACH BOTTOM, PA 17563-9507",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
643632,KEYSTONE DAIRY VENTURES,PA0247031,264830,KEYSTONE DAIRY VENTURES LLC,Little Britain Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,10/07/2013,659.70,1727.36,324 BALANCE MEETING RD,"PEACH BOTTOM, PA 17563-9507",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
643632,KEYSTONE DAIRY VENTURES,PA0247031,264830,KEYSTONE DAIRY VENTURES LLC,Little Britain Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,10/07/2013,659.70,1727.36,324 BALANCE MEETING RD,"PEACH BOTTOM, PA 17563-9507",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
640576,WANNER'S PRIDE-N-JOY CAFO,PA0247146,207495,WANNERS PRIDE N JOY FARM,Salisbury Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,06/14/2019,721.10,1594.16,5800 WANNER RD,"NARVON, PA 17555-9646",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
640576,WANNER'S PRIDE-N-JOY CAFO,PA0247146,207495,WANNERS PRIDE N JOY FARM,Salisbury Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,06/14/2019,721.10,1594.16,5800 WANNER RD,"NARVON, PA 17555-9646",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
640576,WANNER'S PRIDE-N-JOY CAFO,PA0247146,207495,WANNERS PRIDE N JOY FARM,Salisbury Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,06/14/2019,721.10,1594.16,5800 WANNER RD,"NARVON, PA 17555-9646",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
672108,DAVID MARTIN FARM,PA0247600,237478,MARTIN DAVID H,Little Britain Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,04/11/2019,195,723.88,420 NOTTINGHAM RD,"NOTTINGHAM, PA 19362-9024",Swine - Grow finish - 155 lbs (45-265)
672108,DAVID MARTIN FARM,PA0247600,237478,MARTIN DAVID H,Little Britain Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,04/11/2019,195,723.88,420 NOTTINGHAM RD,"NOTTINGHAM, PA 19362-9024",Poultry - Chickens - Pullet (0-18 wks) - 1.42 lbs (0.08-2.75)
